,id,date,month,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,query,price/sqft,price_zipcode,recommendation,season,price/sqft_season,sell_price
6842,2125059163,2014-07-03,7,1042030.0,4,5.0,4110,43560,2.0,0,0,4,11,4110,0,1978,0,98005,47.6353,-122.18,3650,43995,"47.6353,-122.18",23.921717171717173,55.62292416649419,buy,summer,32.74752168639172,1354639.0
6843,9304400010,2014-07-30,7,975000.0,4,2.5,3240,35083,2.0,0,0,4,9,3240,0,1978,0,98005,47.6337,-122.154,3340,24501,"47.6337,-122.154",27.791237921500443,55.62292416649419,buy,summer,32.74752168639172,1267500.0
6844,9560700010,2014-08-01,8,549800.0,3,2.25,1580,11680,1.0,0,0,4,7,1580,0,1958,0,98005,47.5872,-122.17,2270,10948,"47.5872,-122.17",47.071917808219176,55.62292416649419,buy,summer,32.74752168639172,604780.0
6845,687600010,2014-08-05,8,753000.0,4,1.75,2160,39430,1.0,0,0,4,8,1660,500,1974,0,98005,47.6378,-122.185,2430,35329,"47.6378,-122.185",19.09713416180573,55.62292416649419,buy,summer,32.74752168639172,978900.0
6846,2330000130,2014-07-23,7,813500.0,4,2.0,2530,15520,1.0,0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300,"47.613,-122.167",52.41623711340206,55.62292416649419,buy,summer,32.74752168639172,894850.0000000001
6847,1726600110,2014-07-17,7,675000.0,3,2.25,2260,13209,1.0,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534,"47.6385,-122.167",51.101521689756986,55.62292416649419,buy,summer,32.74752168639172,742500.0000000001
6848,3425059066,2014-08-12,8,618000.0,5,1.75,1880,18295,1.0,0,0,4,7,1880,0,1955,0,98005,47.6059,-122.154,2180,20674,"47.6059,-122.154",33.77972123531019,55.62292416649419,buy,summer,32.74752168639172,679800.0
6849,3425059076,2014-09-22,9,780000.0,2,3.25,3000,24004,1.0,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,4270,24506,"47.611,-122.157",32.49458423596067,55.62292416649419,buy,summer,32.74752168639172,1014000.0
6850,9542100135,2014-11-12,11,620000.0,4,1.75,2350,18800,1.0,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,"47.5904,-122.177",32.97872340425532,55.62292416649419,buy,fall,35.727111248407155,806000.0
6851,3425059222,2014-11-24,11,1300000.0,6,3.5,6563,32670,2.0,0,0,3,10,5153,1410,2002,0,98005,47.6078,-122.157,2610,22651,"47.6078,-122.157",39.79185797367616,55.62292416649419,buy,fall,35.727111248407155,1430000.0
6852,1329000090,2014-12-19,12,1799000.0,4,3.5,3930,39098,2.0,0,0,3,12,3930,0,1999,0,98005,47.6399,-122.158,4250,38682,"47.6399,-122.158",46.01258376387539,55.62292416649419,buy,fall,35.727111248407155,1978900.0000000002
6853,1525059112,2014-10-18,10,1008000.0,3,2.5,2240,41339,1.0,0,0,4,9,2240,0,1945,1992,98005,47.6483,-122.163,2900,45738,"47.6483,-122.163",24.38375384019933,55.62292416649419,buy,fall,35.727111248407155,1310400.0000000002
6854,687600110,2014-10-20,10,778000.0,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,1974,0,98005,47.6386,-122.183,3020,35291,"47.6386,-122.183",23.518742442563482,55.62292416649419,buy,fall,35.727111248407155,1011400.0
6855,2225059118,2014-12-02,12,949000.0,4,2.75,2980,42253,1.0,0,0,4,9,1860,1120,1973,0,98005,47.6392,-122.163,2980,42253,"47.6392,-122.163",22.45994367263863,55.62292416649419,buy,fall,35.727111248407155,1233700.0
6856,3260200110,2014-12-08,12,851500.0,3,2.0,3200,18184,1.0,0,0,5,8,2000,1200,1977,0,98005,47.6034,-122.172,1670,7416,"47.6034,-122.172",46.826880774307085,55.62292416649419,buy,fall,35.727111248407155,936650.0000000001
6857,514500235,2014-10-20,10,411100.0,3,1.5,1040,10323,1.0,0,0,4,7,1040,0,1958,0,98005,47.5882,-122.155,1580,7200,"47.5882,-122.155",39.82369466240434,55.62292416649419,buy,fall,35.727111248407155,452210.00000000006
6858,9541800010,2014-10-27,10,830000.0,5,2.25,2710,19800,1.0,0,0,5,9,1910,800,1959,0,98005,47.5958,-122.175,2120,16400,"47.5958,-122.175",41.91919191919192,55.62292416649419,buy,fall,35.727111248407155,913000.0000000001
6859,686050100,2014-11-28,11,975000.0,4,3.5,3130,52322,2.0,0,0,3,9,2430,700,2011,0,98005,47.5932,-122.159,3200,5820,"47.5932,-122.159",18.63460876877795,55.62292416649419,buy,fall,35.727111248407155,1267500.0
6860,6205500580,2014-12-10,12,530000.0,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,1978,0,98005,47.5875,-122.177,2120,12432,"47.5875,-122.177",38.475499092558984,55.62292416649419,buy,fall,35.727111248407155,583000.0
6861,2125059161,2014-10-23,10,960000.0,4,2.5,3430,43560,1.5,0,2,5,10,3430,0,1979,0,98005,47.6426,-122.18,3700,44431,"47.6426,-122.18",22.038567493112946,55.62292416649419,buy,fall,35.727111248407155,1248000.0
6862,2225059336,2014-10-06,10,1150000.0,6,3.75,4090,49542,2.0,0,0,3,9,3100,990,1984,0,98005,47.6408,-122.153,2980,43357,"47.6408,-122.153",23.212627669452182,55.62292416649419,buy,fall,35.727111248407155,1495000.0
6863,2225059240,2014-10-28,10,935000.0,5,2.5,3150,35283,1.0,0,0,3,10,1800,1350,1975,0,98005,47.6368,-122.157,3280,35283,"47.6368,-122.157",26.500014171130573,55.62292416649419,buy,fall,35.727111248407155,1215500.0
6864,9542100085,2014-10-28,10,940000.0,4,2.25,2800,18673,1.0,0,0,5,9,1650,1150,1965,0,98005,47.5893,-122.177,2800,15300,"47.5893,-122.177",50.340063192845285,55.62292416649419,buy,fall,35.727111248407155,1034000.0000000001
6865,1242700035,2014-11-03,11,772000.0,4,2.75,3470,70131,1.0,0,0,4,8,1750,1720,1962,0,98005,47.6339,-122.18,2950,43560,"47.6339,-122.18",11.007970797507522,55.62292416649419,buy,fall,35.727111248407155,1003600.0
6866,9541800190,2014-10-10,10,915000.0,5,2.5,3490,18850,1.0,0,4,4,9,1840,1650,1958,0,98005,47.5955,-122.176,2690,11625,"47.5955,-122.176",48.54111405835544,55.62292416649419,buy,fall,35.727111248407155,1006500.0000000001
6867,1727000680,2014-12-09,12,699000.0,4,2.5,2440,14470,1.0,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564,"47.6401,-122.168",48.30684174153421,55.62292416649419,buy,fall,35.727111248407155,768900.0000000001
6868,3425059173,2014-10-28,10,865000.0,4,4.0,2790,16117,2.0,0,0,4,9,2790,0,1999,0,98005,47.6033,-122.155,2740,25369,"47.6033,-122.155",53.670037848234784,55.62292416649419,buy,fall,35.727111248407155,951500.0000000001
6869,5076700025,2014-11-24,11,475000.0,3,1.5,1240,8738,1.0,0,0,3,7,1240,0,1959,0,98005,47.5849,-122.17,1440,9344,"47.5849,-122.17",54.360265506981,55.62292416649419,buy,fall,35.727111248407155,522500.00000000006
6870,2225059273,2014-11-14,11,975000.0,5,3.5,5470,35071,2.0,0,0,3,11,4590,880,1976,0,98005,47.6368,-122.159,3600,35074,"47.6368,-122.159",27.80074705597217,55.62292416649419,buy,fall,35.727111248407155,1267500.0
6871,424059052,2014-12-22,12,400000.0,3,1.0,1300,14138,1.0,0,0,4,7,1300,0,1943,0,98005,47.593,-122.165,2440,12196,"47.593,-122.165",28.292544914415053,55.62292416649419,buy,fall,35.727111248407155,520000.0
6872,9542000075,2015-03-27,3,700000.0,3,1.75,2000,14733,1.0,0,0,4,8,2000,0,1958,0,98005,47.6001,-122.178,2620,14733,"47.6001,-122.178",47.5123871580805,55.62292416649419,buy,winter,26.345234411815717,770000.0000000001
6873,2125059112,2015-03-26,3,1003000.0,5,2.5,3150,50094,2.0,0,0,4,9,3150,0,1969,0,98005,47.6387,-122.177,3600,48787,"47.6387,-122.177",20.022357967022,55.62292416649419,buy,winter,26.345234411815717,1303900.0
6874,1525059215,2015-02-24,2,815000.0,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,1974,0,98005,47.65,-122.155,3140,43453,"47.65,-122.155",22.934488968932914,55.62292416649419,buy,winter,26.345234411815717,1059500.0
6875,1896700080,2015-01-05,1,855000.0,4,3.0,3090,35074,2.0,0,0,3,9,3090,0,1978,0,98005,47.6359,-122.159,3120,35150,"47.6359,-122.159",24.37703141928494,55.62292416649419,buy,winter,26.345234411815717,1111500.0
6876,9541600015,2015-02-11,2,660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.174,1930,15375,"47.5956,-122.174",42.926829268292686,55.62292416649419,buy,winter,26.345234411815717,726000.0000000001
6877,424059100,2015-03-27,3,449228.0,5,2.5,3020,24750,1.0,0,0,3,8,1650,1370,1965,0,98005,47.5897,-122.179,2930,16062,"47.5897,-122.179",18.15062626262626,55.62292416649419,buy,winter,26.345234411815717,583996.3999999999
6878,3425059218,2015-03-17,3,740000.0,4,2.25,2860,26136,1.0,0,0,3,8,1640,1220,1977,0,98005,47.6033,-122.158,2670,25040,"47.6033,-122.158",28.313437404346494,55.62292416649419,buy,winter,26.345234411815717,814000.0000000001
6879,6189200050,2015-02-03,2,575000.0,3,1.75,1760,10349,1.0,0,0,3,8,1760,0,1957,0,98005,47.6347,-122.173,1970,10933,"47.6347,-122.173",55.56092376074983,55.62292416649419,buy,winter,26.345234411815717,632500.0
6880,1445500010,2015-01-13,1,855000.0,4,2.25,2480,36974,2.0,0,0,4,9,2480,0,1973,0,98005,47.6441,-122.154,3160,35070,"47.6441,-122.154",23.124357656731757,55.62292416649419,buy,winter,26.345234411815717,1111500.0
6881,5076700115,2015-02-23,2,529941.0,3,2.0,1660,10000,1.0,0,0,4,7,1010,650,1961,0,98005,47.5852,-122.174,2020,9720,"47.5852,-122.174",52.9941,55.62292416649419,buy,winter,26.345234411815717,582935.1000000001
6882,6669100070,2014-05-12,5,900000.0,4,3.25,4700,38412,2.0,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571,"47.6445,-122.167",23.430178069353328,55.62292416649419,buy,spring,33.00788059056486,1170000.0
6883,7811210200,2015-04-20,4,542500.0,4,2.25,1750,10160,1.0,0,0,3,8,1320,430,1972,0,98005,47.5909,-122.158,2170,11165,"47.5909,-122.158",53.395669291338585,55.62292416649419,buy,spring,33.00788059056486,596750.0
6884,3584900090,2014-06-13,6,577000.0,3,1.75,1760,12874,1.0,0,0,4,7,1230,530,1967,0,98005,47.5906,-122.167,1950,10240,"47.5906,-122.167",44.81901506913158,55.62292416649419,buy,spring,33.00788059056486,634700.0
6885,6667400090,2015-05-01,5,845000.0,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,1982,0,98005,47.6587,-122.163,1910,167378,"47.6587,-122.163",23.927509556845532,55.62292416649419,buy,spring,33.00788059056486,1098500.0
6886,3425059206,2014-06-24,6,725000.0,4,2.5,2650,18295,2.0,0,0,3,8,2650,0,1986,0,98005,47.6075,-122.154,2230,19856,"47.6075,-122.154",39.62831374692539,55.62292416649419,buy,spring,33.00788059056486,797500.0000000002
6887,1445500100,2015-05-11,5,900000.0,5,2.25,2510,35691,1.0,0,0,3,9,2510,0,1967,0,98005,47.6435,-122.154,3160,35037,"47.6435,-122.154",25.216441119609986,55.62292416649419,buy,spring,33.00788059056486,1170000.0
6888,6205500280,2015-04-21,4,576000.0,3,1.75,1500,13891,1.0,0,0,4,7,1500,0,1951,0,98005,47.5866,-122.175,2020,13891,"47.5866,-122.175",41.46569721402347,55.62292416649419,buy,spring,33.00788059056486,633600.0
6889,1727001300,2014-06-09,6,1900000.0,4,3.25,4130,112521,2.0,0,0,3,11,4130,0,1978,0,98005,47.6392,-122.165,3140,26147,"47.6392,-122.165",16.88573688467042,55.62292416649419,buy,spring,33.00788059056486,2470000.0000000005
6890,1525059020,2015-04-10,4,925000.0,4,2.5,2910,48351,1.0,0,0,4,8,1910,1000,1967,0,98005,47.6495,-122.164,2760,43560,"47.6495,-122.164",19.130938346673286,55.62292416649419,buy,spring,33.00788059056486,1202500.0
6891,2125059124,2014-06-02,6,955000.0,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,1969,0,98005,47.6456,-122.173,3910,43560,"47.6456,-122.173",21.923783287419653,55.62292416649419,buy,spring,33.00788059056486,1241500.0000000002
6892,2077700042,2014-06-26,6,530000.0,3,2.0,2330,26571,2.5,0,0,3,8,2330,0,1987,0,98005,47.6009,-122.158,2030,20037,"47.6009,-122.158",19.946558277821687,55.62292416649419,buy,spring,33.00788059056486,689000.0
6893,9541600490,2015-05-05,5,931088.0,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,1957,0,98005,47.5963,-122.171,2730,12120,"47.5963,-122.171",53.51080459770115,55.62292416649419,buy,spring,33.00788059056486,1024196.8000000002
6894,2125059123,2015-04-14,4,1249000.0,5,3.25,3950,44431,1.0,0,0,3,10,2100,1850,1969,0,98005,47.6451,-122.173,3860,45870,"47.6451,-122.173",28.111003578582523,55.62292416649419,buy,spring,33.00788059056486,1623700.0
6895,6206100030,2015-05-01,5,550000.0,3,1.0,980,10960,1.0,0,0,4,7,980,0,1953,0,98005,47.5908,-122.173,2100,10960,"47.5908,-122.173",50.18248175182482,55.62292416649419,buy,spring,33.00788059056486,605000.0
6896,6189200260,2015-05-04,5,617450.0,3,2.0,1580,14398,1.0,0,0,3,7,1080,500,1981,0,98005,47.6328,-122.174,1650,14407,"47.6328,-122.174",42.88442839283234,55.62292416649419,buy,spring,33.00788059056486,679195.0
6897,2806300070,2014-05-21,5,975000.0,5,4.0,4850,36450,2.0,0,0,3,10,4850,0,1977,0,98005,47.6426,-122.158,3850,35325,"47.6426,-122.158",26.74897119341564,55.62292416649419,buy,spring,33.00788059056486,1267500.0
6898,1153000150,2014-06-25,6,744500.0,5,2.5,2700,16570,1.0,0,0,4,8,1750,950,1967,0,98005,47.6144,-122.167,2570,11840,"47.6144,-122.167",44.93059746529873,55.62292416649419,buy,spring,33.00788059056486,818950.0000000001
6899,1525059261,2015-05-05,5,1900000.0,5,4.5,5160,44315,2.0,0,0,3,12,5160,0,1996,0,98005,47.6568,-122.154,4760,44315,"47.6568,-122.154",42.87487306780999,55.62292416649419,buy,spring,33.00788059056486,2090000.0
6900,9542000275,2015-04-06,4,675000.0,4,2.5,2420,18470,1.0,0,0,3,8,920,1500,1968,0,98005,47.6001,-122.176,2690,13800,"47.6001,-122.176",36.54574986464537,55.62292416649419,buy,spring,33.00788059056486,742500.0000000001
6901,5160300020,2014-06-09,6,554000.0,3,1.75,1760,10780,1.0,0,0,3,8,1760,0,1977,0,98005,47.5938,-122.154,2090,10780,"47.5938,-122.154",51.391465677179966,55.62292416649419,buy,spring,33.00788059056486,609400.0
6902,3425059099,2014-06-25,6,625000.0,5,2.5,2700,21208,1.0,0,0,4,8,1950,750,1955,0,98005,47.6078,-122.154,2550,20409,"47.6078,-122.154",29.470011316484346,55.62292416649419,buy,spring,33.00788059056486,812500.0
6903,1525059165,2014-06-29,6,835000.0,3,2.25,2120,54014,2.0,0,0,4,9,2120,0,1964,0,98005,47.6482,-122.159,3280,50690,"47.6482,-122.159",15.458955085718518,55.62292416649419,buy,spring,33.00788059056486,1085500.0
6904,1525059198,2014-05-21,5,1185000.0,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,1978,0,98005,47.6501,-122.164,3030,42253,"47.6501,-122.164",28.940555854051677,55.62292416649419,buy,spring,33.00788059056486,1540500.0
6905,9541800065,2014-06-09,6,625000.0,3,1.75,2210,16200,1.0,0,0,3,8,1390,820,1958,0,98005,47.5924,-122.175,2050,16200,"47.5924,-122.175",38.58024691358025,55.62292416649419,buy,spring,33.00788059056486,687500.0
6906,6675500070,2014-11-19,11,391500.0,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9104,"47.7288,-122.226",42.8712220762155,54.82866043613707,buy,fall,44.81175390266299,508950.0
6907,2558660270,2014-12-08,12,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,"47.7209,-122.168",52.857142857142854,54.82866043613707,buy,fall,44.81175390266299,407000.00000000006
6908,3760000030,2014-10-30,10,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,1910,10392,"47.7081,-122.215",47.64258284739013,54.82866043613707,buy,fall,44.81175390266299,736945.0000000001
6909,3876300310,2014-10-22,10,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,1975,0,98034,47.7258,-122.177,2060,8155,"47.7258,-122.177",43.594836146971204,54.82866043613707,buy,fall,44.81175390266299,570700.0
6910,8663370060,2014-10-09,10,349000.0,3,2.25,1640,7261,2.0,0,0,3,7,1640,0,1989,0,98034,47.7192,-122.176,1640,6789,"47.7192,-122.176",48.06500482027269,54.82866043613707,buy,fall,44.81175390266299,383900.00000000006
6911,3876300890,2014-12-11,12,485000.0,4,2.75,2560,8956,1.0,0,0,4,7,1500,1060,1968,0,98034,47.7278,-122.177,2280,9234,"47.7278,-122.177",54.153640017865115,54.82866043613707,buy,fall,44.81175390266299,533500.0
6912,3580900160,2014-10-10,10,311000.0,3,1.0,1310,8370,1.5,0,0,3,7,1310,0,1962,0,98034,47.7284,-122.241,1310,8370,"47.7284,-122.241",37.15651135005974,54.82866043613707,buy,fall,44.81175390266299,404300.0
6913,6076500160,2014-12-23,12,705000.0,4,2.5,2910,20946,2.0,0,0,4,8,2350,560,1976,0,98034,47.7085,-122.24,2020,11342,"47.7085,-122.24",33.657977656831854,54.82866043613707,buy,fall,44.81175390266299,916500.0
6914,2570300090,2014-11-26,11,355000.0,3,1.5,1240,15867,1.0,0,0,3,7,1240,0,1962,0,98034,47.7167,-122.202,1570,9600,"47.7167,-122.202",22.373479548748975,54.82866043613707,buy,fall,44.81175390266299,461500.0
6915,3574801110,2014-11-25,11,405000.0,4,2.75,2360,7716,1.0,0,0,3,7,1390,970,1978,0,98034,47.7301,-122.223,2160,8794,"47.7301,-122.223",52.48833592534992,54.82866043613707,buy,fall,44.81175390266299,445500.00000000006
6916,3288100100,2014-11-20,11,421000.0,4,2.25,1310,8400,1.0,0,0,4,7,1310,0,1966,0,98034,47.7317,-122.181,1600,8400,"47.7317,-122.181",50.11904761904762,54.82866043613707,buy,fall,44.81175390266299,463100.00000000006
6917,4055700378,2014-10-09,10,1415000.0,4,3.25,3600,38016,2.0,0,2,3,11,3310,290,1991,0,98034,47.7124,-122.253,2440,22693,"47.7124,-122.253",37.221170033670035,54.82866043613707,buy,fall,44.81175390266299,1839500.0
6918,1736100090,2014-12-14,12,339888.0,3,1.0,1040,7490,1.0,0,0,3,7,1040,0,1969,0,98034,47.7137,-122.213,1520,7410,"47.7137,-122.213",45.37890520694259,54.82866043613707,buy,fall,44.81175390266299,373876.80000000005
6919,4055700778,2014-11-14,11,523000.0,4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967,0,98034,47.7176,-122.241,2700,14190,"47.7176,-122.241",25.059894585529467,54.82866043613707,buy,fall,44.81175390266299,679900.0
6920,3876300600,2014-12-12,12,371000.0,4,1.75,1610,11305,1.0,0,0,3,7,1610,0,1968,0,98034,47.727,-122.176,1870,11850,"47.727,-122.176",32.81733746130031,54.82866043613707,buy,fall,44.81175390266299,482300.0
6921,5145000190,2014-11-03,11,369950.0,3,1.0,1110,7603,1.0,0,0,3,7,1110,0,1967,0,98034,47.7262,-122.224,1260,8094,"47.7262,-122.224",48.658424306194924,54.82866043613707,buy,fall,44.81175390266299,406945.00000000006
6922,3574801350,2014-11-20,11,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,98034,47.7303,-122.227,1770,7401,"47.7303,-122.227",50.69238377843719,54.82866043613707,buy,fall,44.81175390266299,451000.00000000006
6923,3876100080,2014-12-15,12,325000.0,3,1.0,1600,7500,1.0,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200,"47.7198,-122.182",43.333333333333336,54.82866043613707,buy,fall,44.81175390266299,422500.0
6924,3840700653,2014-12-12,12,436000.0,4,2.75,2080,9600,1.0,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525,"47.7149,-122.235",45.416666666666664,54.82866043613707,buy,fall,44.81175390266299,479600.00000000006
6925,8143100500,2014-12-13,12,410000.0,3,1.75,1640,17583,1.0,0,0,3,7,1110,530,1969,0,98034,47.726,-122.203,1420,11680,"47.726,-122.203",23.317977591992264,54.82866043613707,buy,fall,44.81175390266299,533000.0
6926,3574801310,2014-12-16,12,434000.0,3,2.25,1750,9353,1.0,0,0,3,7,1210,540,1987,0,98034,47.7305,-122.225,1930,8545,"47.7305,-122.225",46.402223885384366,54.82866043613707,buy,fall,44.81175390266299,477400.00000000006
6927,8564600080,2014-11-06,11,395000.0,3,2.0,1590,10229,1.0,0,0,3,7,1590,0,1966,0,98034,47.7239,-122.227,1320,10222,"47.7239,-122.227",38.61570045947796,54.82866043613707,buy,fall,44.81175390266299,513500.0
6928,8663280080,2014-12-23,12,405000.0,3,2.0,1660,8174,1.0,0,0,3,7,830,830,1981,0,98034,47.7103,-122.199,1610,9318,"47.7103,-122.199",49.547345241008074,54.82866043613707,buy,fall,44.81175390266299,445500.00000000006
6929,8663310050,2014-10-06,10,510000.0,4,2.5,2440,10423,1.0,0,0,3,7,2440,0,1955,1993,98034,47.725,-122.172,1990,7758,"47.725,-122.172",48.930250407752084,54.82866043613707,buy,fall,44.81175390266299,561000.0
6930,3026059341,2014-12-11,12,549950.0,4,3.5,3090,10510,1.0,0,0,3,8,2190,900,1991,0,98034,47.7176,-122.214,2200,7408,"47.7176,-122.214",52.326355851569936,54.82866043613707,buy,fall,44.81175390266299,604945.0
6931,2426049174,2014-10-29,10,481500.0,3,2.25,1840,10500,2.0,0,0,3,7,1840,0,1993,0,98034,47.7326,-122.234,1840,7374,"47.7326,-122.234",45.857142857142854,54.82866043613707,buy,fall,44.81175390266299,529650.0
6932,3768000280,2014-12-01,12,350000.0,3,1.0,1010,7680,1.0,0,0,4,7,1010,0,1967,0,98034,47.732,-122.231,1320,7373,"47.732,-122.231",45.572916666666664,54.82866043613707,buy,fall,44.81175390266299,385000.00000000006
6933,7558300170,2014-12-12,12,439000.0,3,2.25,1830,13477,1.0,0,3,4,7,1170,660,1981,0,98034,47.7243,-122.21,1960,11344,"47.7243,-122.21",32.574014988498924,54.82866043613707,buy,fall,44.81175390266299,570700.0
6934,1395500020,2014-11-07,11,279900.0,3,1.0,1400,10800,1.0,0,0,3,6,1400,0,1962,0,98034,47.719,-122.202,1430,10000,"47.719,-122.202",25.916666666666668,54.82866043613707,buy,fall,44.81175390266299,363870.0
6935,2426049125,2014-11-14,11,488000.0,4,2.25,2500,10890,1.0,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467,"47.7318,-122.239",44.81175390266299,54.82866043613707,buy,fall,44.81175390266299,634400.0
6936,3756500180,2014-12-08,12,475000.0,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,"47.7155,-122.194",48.717948717948715,54.82866043613707,buy,fall,44.81175390266299,522500.00000000006
6937,395300330,2014-12-11,12,354000.0,3,1.0,1130,11250,1.0,0,0,3,7,1130,0,1965,0,98034,47.7254,-122.227,1410,11250,"47.7254,-122.227",31.466666666666665,54.82866043613707,buy,fall,44.81175390266299,460200.0
6938,3755000090,2014-10-06,10,350000.0,3,1.75,1320,10500,1.0,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226,1310,10500,"47.7267,-122.226",33.333333333333336,54.82866043613707,buy,fall,44.81175390266299,455000.0
6939,3760500475,2014-11-06,11,926500.0,4,2.75,2900,17802,1.0,0,2,3,9,1750,1150,1981,0,98034,47.7004,-122.229,2900,15720,"47.7004,-122.229",52.04471407706999,54.82866043613707,buy,fall,44.81175390266299,1019150.0000000001
6940,2592400400,2014-10-14,10,370000.0,3,1.75,1160,8774,1.0,0,0,3,7,1160,0,1972,0,98034,47.7159,-122.165,1990,7908,"47.7159,-122.165",42.17004786870299,54.82866043613707,buy,fall,44.81175390266299,481000.0
6941,3755000310,2014-12-17,12,325000.0,3,1.0,1160,11799,1.0,0,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500,"47.7263,-122.229",27.544707178574455,54.82866043613707,buy,fall,44.81175390266299,422500.0
6942,3761100240,2014-10-27,10,901000.0,4,2.75,3030,18400,1.5,0,3,3,9,2360,670,1973,0,98034,47.7019,-122.243,3030,12486,"47.7019,-122.243",48.96739130434783,54.82866043613707,buy,fall,44.81175390266299,991100.0000000001
6943,3211210200,2014-11-18,11,365000.0,3,1.75,1290,7205,1.5,0,0,3,7,1290,0,1971,0,98034,47.7329,-122.237,1340,7214,"47.7329,-122.237",50.65926439972242,54.82866043613707,buy,fall,44.81175390266299,401500.00000000006
6944,5647000060,2014-12-11,12,344950.0,3,2.0,1330,7419,1.0,0,0,3,7,1330,0,1985,0,98034,47.7322,-122.236,1330,7297,"47.7322,-122.236",46.49548456665319,54.82866043613707,buy,fall,44.81175390266299,379445.00000000006
6945,2125400160,2014-11-14,11,427800.0,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704,"47.7268,-122.213",32.30873801072426,54.82866043613707,buy,fall,44.81175390266299,556140.0
6946,3876000710,2014-12-18,12,405000.0,3,2.0,1440,7425,1.0,0,0,4,7,1440,0,1965,0,98034,47.7243,-122.185,1800,8344,"47.7243,-122.185",54.54545454545455,54.82866043613707,buy,fall,44.81175390266299,445500.00000000006
6947,1138000070,2014-11-13,11,370000.0,3,1.5,1320,7201,1.0,0,0,3,7,1320,0,1971,0,98034,47.7126,-122.211,1380,7201,"47.7126,-122.211",51.38175253437023,54.82866043613707,buy,fall,44.81175390266299,407000.00000000006
6948,3760100200,2014-10-06,10,395000.0,5,1.75,2100,9599,1.0,0,0,3,7,1060,1040,1961,0,98034,47.7097,-122.216,1680,10712,"47.7097,-122.216",41.150119804146264,54.82866043613707,buy,fall,44.81175390266299,513500.0
6949,3763300040,2014-10-27,10,400000.0,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,"47.7167,-122.233",40.4040404040404,54.82866043613707,buy,fall,44.81175390266299,520000.0
6950,1822350180,2014-12-11,12,375000.0,3,2.25,1330,8004,2.0,0,0,3,7,1330,0,1985,0,98034,47.7098,-122.217,1300,7971,"47.7098,-122.217",46.85157421289355,54.82866043613707,buy,fall,44.81175390266299,412500.00000000006
6951,8677900120,2014-11-21,11,530000.0,3,2.75,2100,20150,1.0,0,0,4,7,2100,0,1955,0,98034,47.7206,-122.248,2100,15500,"47.7206,-122.248",26.30272952853598,54.82866043613707,buy,fall,44.81175390266299,689000.0
6952,9477000120,2014-10-22,10,383000.0,3,1.75,1410,7215,1.0,0,0,3,7,1410,0,1967,0,98034,47.7343,-122.193,1550,7600,"47.7343,-122.193",53.083853083853086,54.82866043613707,buy,fall,44.81175390266299,421300.00000000006
6953,9527000040,2014-10-02,10,429950.0,3,1.75,1830,9758,1.0,0,0,3,8,1300,530,1977,0,98034,47.7107,-122.23,1850,8000,"47.7107,-122.23",44.06128304980529,54.82866043613707,buy,fall,44.81175390266299,558935.0
6954,9477100330,2014-12-12,12,400000.0,3,1.75,1510,8385,1.0,0,0,3,7,1510,0,1968,0,98034,47.7279,-122.195,1570,7480,"47.7279,-122.195",47.70423375074538,54.82866043613707,buy,fall,44.81175390266299,440000.00000000006
